document_name,article_number,livre,titre,chapitre,section,sous_section,pages,content,source_relative_path
Code_procedure_penale_fr_0,359 (Modifié par la loi n° 2001-73 du 11 juillet 2001),LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE IV DE LA LIBERATION CONDITIONNELLE,,,77,"(Modifié par la loi n° 2001-73 du 11 juillet 2001). En cas de nouvelle condamnation du bénéficiaire de la libération conditionnelle ou d'infraction aux conditions énoncées dans l'arrêté de sa mise en liberté conditionnelle, le ministre de la justice peut, par arrêté, prononcer la révocation de cette décision après avis de la commission de libération conditionnelle. En cas d'urgence, l'arrestation de l'intéressé peut être provisoirement ordonnée par le procureur de la République, à charge de saisir immédiatement la commission de libération conditionnelle.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,360,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE IV DE LA LIBERATION CONDITIONNELLE,,,77-78,"Après révocation, le condamné doit subir, selon les dispositions de l'arrêté13 de révocation, tout ou partie de la durée de la peine qu'il lui restait à subir au moment de sa mise en liberté conditionnelle, cumulativement, s'il y a lieu, avec toute nouvelle peine qu'il aurait encourue; le temps pendant lequel il a été placé en état d'arrestation provisoire compte toutefois pour l'exécution de sa peine. 11- Rectificatif paru au JORT n° 43 du 11 octobre 1968. 12- Rectificatif paru au JORT n° 43 du 11 octobre 1968. 13- Rectificatif paru au JORT n° 43 du 11 octobre 1968. Si la révocation n'est pas intervenue avant la fin de la durée de la peine qu'il lui restait à subir au moment de sa mise en liberté conditionnelle, la libération est définitive. Dans ce cas, la peine est réputée exécutée depuis le jour de la libération conditionnelle.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,361,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE V DU CASIER JUDICIAIRE,,,78,"Les greffiers des tribunaux sont tenus de consigner, sur un registre particulier, les nom, prénom, profession, âge et résidence de tous les individus condamnés pour crimes ou délits, avec l'indication sommaire de l'affaire et de la condamnation, puis d'envoyer toutes les semaines, dans un délai de huit jours au plus, copie de ces registres au service chargé de la tenue du casier judiciaire. Ils sont également tenus de consigner sur un registre alphabétique spécial, non public, toutes les décisions concernant les mineurs, y compris celles intervenues sur incident à la liberté surveillée, instances modificatives de placement ou de garde et remise de garde, puis d'envoyer dans les mêmes délais au dit service copie des décisions prononcées à l'égard des mineurs de plus de treize ans.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,362,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE V DU CASIER JUDICIAIRE,,,78,Le service de l'identité judiciaire est chargé de centraliser les bulletins n° 1 et d'en délivrer des relevés ou extraits dits bulletin n° 2 ou bulletin n° 3 dans les conditions fixées aux articles suivants.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,363,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE V DU CASIER JUDICIAIRE,,,78,"Le bulletin n° 1 constate : 1) toutes les condamnations contradictoires ou par défaut non frappées d'opposition, prononcées pour crimes ou délits, par toute juridiction; 2) les décisions prononcées à l'égard des mineurs de plus de treize ans; 3) les décisions disciplinaires prononcées par l'autorité judiciaire ou par une autorité administrative, lorsqu'elles entraînent ou édictent des incapacités; 4) les arrêtés d'interdiction de séjour ou de surveillance administrative; 5) les arrêtés d'expulsion pris contre les étrangers; 6) les jugements déclaratifs de faillite. Il est fait mention sur le bulletin n°1 des grâces, commutation ou réduction des peines, des décisions de mise en libération conditionnelle ou de réhabilitation et des décisions qui rapportent les arrêtés d'expulsion, d'interdiction de séjour ou de surveillance administrative, ainsi que la date de l'expiration de la peine et du paiement de l'amende. Sont retirés du casier judiciaire les bulletins n°1 relatifs à des condamnations effacées par une amnistie ou réformées par jugement rectificatif du casier judiciaire.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,364,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE V DU CASIER JUDICIAIRE,,,78-79,"Lorsque, à la suite d'une mesure prise en vertu des articles 225, 234, 235, 241 et 254, le mineur aura donné des gages certains d'amendement, le juge des enfants peut, après l'expiration d'un délai de trois ans à compter du jour où ladite mesure aura pris fin, décider, à la requête du mineur, du ministère public, ou d'office, la suppression du bulletin n° 1 afférent à la mesure en question. Le juge des enfants statue en dernier ressort. Lorsque la suppression du bulletin n°1 aura été prononcée, la mention de la mesure initiale ne devra plus figurer au casier judiciaire du mineur. Le bulletin n° 1 afférent à ladite mesure est détruit. Le juge de la poursuite initiale, celui du lieu du domicile actuel du mineur ou celui du lieu de sa naissance sont compétents pour connaître de la requête.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,365,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE V DU CASIER JUDICIAIRE,,,79,"Le relevé intégral des bulletins n° 1 applicables à la même personne est porté sur un bulletin n°2 lequel n'est délivré qu'à la demande expresse de l'autorité judiciaire. Hors ce cas, il est délivré, dans les conditions prévues par les règlements administratifs, un bulletin n° 3 lequel ne constate que les condamnations visées au n°1 de l'article 363 et non effacées par la réhabilitation ou pour lesquelles le juge n'a pas ordonné qu'il serait sursis à l'exécution de la peine à moins, dans ce dernier cas, qu'une nouvelle condamnation n'ait privé l'intéressé du bénéfice de cette mesure.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,365 (avant dernier paragraphe ajouté par la loi n° 2008-75 du 11 décembre2008),LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE V DU CASIER JUDICIAIRE,,,79,"(avant dernier paragraphe ajouté par la loi n° 2008-75 du 11 décembre2008) Le bulletin n°3 ne constate pas les jugements de condamnation à une peine d'emprisonnement ne dépassant pas six mois ou à une peine d'amende n'excédant pas mille dinars à moins que le jugement en condamnation soit intervenu dans le délai des cinq années suivantes. En aucun cas, ces extraits ne doivent être délivrés aux particuliers autres que les personnes mêmes qu'ils concernent. Dernier paragraphe (ajouté par la loi n°2009-68 du 12 août 2009) Les jugements prononçant une peine de travail d’intérêt général ou une peine de réparation pénale ne sont pas inscrits au bulletin n°3 du casier judiciaire.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,366,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE V DU CASIER JUDICIAIRE,,,79,"Pour toute demande de rectification du casier judiciaire, il est statué en chambre de conseil, le ministère public entendu, par le tribunal qui a prononcé la peine.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,367,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VI DE LA REHABILITATION,,,79,"(Modifié le décret loi n° 73-14 du 29 octobre 1973, ratifié par la loi n° La réhabilitation peut être accordée par la commission des grâces, à tout condamné à une peine criminelle ou délictuelle s'il satisfait aux conditions suivantes :",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,367 (le n°1 nouveau du premier paragraphe modifié par la loi n°2008-75 du 11 décembre 2008),LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VI DE LA REHABILITATION,,,79-80,"(le n°1 nouveau du premier paragraphe modifié par la loi n°2008-75 du 11 décembre 2008) Qu'un délai de deux ans ou six mois, selon qu'il a été condamné à une peine criminelle ou délictuelle, se soit écoulé depuis l'exécution de la peine, sa prescription ou sa remise. Lorsque le condamné est en état de récidive légale, ou a bénéficié d'une précédente réhabilitation, le délai est porté au double. 2) que les réparations civiles portées dans la sentence de condamnation aient été exécutées, remises ou prescrites, ou que le condamné établisse avoir été hors d'état de s'en acquitter; 3) qu'il soit établi, tant par les registres des lieux de détention que par une enquête sur la conduite du condamné après sa libération, qu'il s'est effectivement amendé.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,368,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VI DE LA REHABILITATION,,,80,"La réhabilitation ne peut être demandée que par le condamné ou, s'il est interdit, par son représentant légal. En cas de décès du condamné, la demande peut être formée par son conjoint, ses ascendants ou descendants, dans le délai d'un an à compter du décès. La demande est instruite par le secrétariat d'Etat à la justice.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,369,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VI DE LA REHABILITATION,,,80,"En cas de rejet de la demande par la commission des grâces, une nouvelle demande ne peut être formée avant l'expiration d'un délai d'un an.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,369bis (Ajouté par la loi n° 93-114 du 22 novembre 1993),LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VI DE LA REHABILITATION,,,80,"Ajouté par la loi n° 93-114 du 22 novembre 1993). Est réhabilité de plein droit le condamné qui n'a dans les délais ci-après déterminés, subi aucune condamnation nouvelle pour crime ou délit :",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,369bis,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VI DE LA REHABILITATION,,,80,"les numéros 1, 2 et 3 nouveaux du premier paragraphe modifié par la loi n° 2008-75 du 11décembre 2008) 1) pour la condamnation à l'amende, après un délai de un an à compter du jour du paiement de l'amende, de l'expiration de la contrainte par corps ou de la prescription. 2) pour la condamnation à une peine d'emprisonnement pour délit, après un délai de deux ans à compter de l'exécution de la peine ou de la prescription. 3) pour la condamnation à une peine d'emprisonnement pour crime, après un délai de cinq ans à compter de l'exécution de la peine ou de la prescription. La remise totale ou partielle d'une peine par voie de grâce équivaut à son exécution totale ou partielle.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,370,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VI DE LA REHABILITATION,,,80,La réhabilitation efface pour l'avenir les condamnations et les incapacités qui pouvaient en résulter. Mention en est faite au casier judiciaire. Les extraits délivrés aux parties ne doivent plus mentionner les condamnations.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,371,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VII,,,81,"La grâce consiste dans la remise de la peine, dans la réduction de sa durée, ou dans le fait de lui substituer une peine plus faible prévue par la loi.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,372,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VII,,,81,"Le droit de grâce est exercé par le président de la République sur le rapport du secrétaire d'Etat à la justice, la commission des grâces entendue.",pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,373,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VII,,,81,La grâce est personnelle. Elle est ou non conditionnelle et elle ne peut porter que sur des condamnations définitives.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,374,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VII,,,81,La grâce ne peut s'étendre aux frais de justice même non recouvrés. Les amendes payées à l'Etat ne sont pas restituées.,pdfs/Code_procedure_penale_fr_0.pdf
Code_procedure_penale_fr_0,375,LIVRE V DES PROCEDURES D'EXECUTION,,CHAPITRE VII,,,81,Les condamnations remises par la grâce continuent d'être des antécédents judiciaires.,pdfs/Code_procedure_penale_fr_0.pdf
